material_id,M_element,Ru_fraction,M_fraction,nominal_formula,adsorption_site_index,h2o_structure_file,parent_slab_file,notes
MAT_177,Sm,0.8,0.1999999999999999,Ru0.80Sm0.20Ox,0,data\h2o_adsorbates\MAT_177_H2O_site0.cif,data\substituted_slabs\MAT_177_110_slab.cif,H2O adsorption structure
MAT_177,Sm,0.8,0.1999999999999999,Ru0.80Sm0.20Ox,1,data\h2o_adsorbates\MAT_177_H2O_site1.cif,data\substituted_slabs\MAT_177_110_slab.cif,H2O adsorption structure
MAT_177,Sm,0.8,0.1999999999999999,Ru0.80Sm0.20Ox,2,data\h2o_adsorbates\MAT_177_H2O_site2.cif,data\substituted_slabs\MAT_177_110_slab.cif,H2O adsorption structure
MAT_178,Sm,0.6,0.4,Ru0.60Sm0.40Ox,0,data\h2o_adsorbates\MAT_178_H2O_site0.cif,data\substituted_slabs\MAT_178_110_slab.cif,H2O adsorption structure
MAT_178,Sm,0.6,0.4,Ru0.60Sm0.40Ox,1,data\h2o_adsorbates\MAT_178_H2O_site1.cif,data\substituted_slabs\MAT_178_110_slab.cif,H2O adsorption structure
MAT_178,Sm,0.6,0.4,Ru0.60Sm0.40Ox,2,data\h2o_adsorbates\MAT_178_H2O_site2.cif,data\substituted_slabs\MAT_178_110_slab.cif,H2O adsorption structure
MAT_179,Sm,0.4,0.6,Ru0.40Sm0.60Ox,0,data\h2o_adsorbates\MAT_179_H2O_site0.cif,data\substituted_slabs\MAT_179_110_slab.cif,H2O adsorption structure
MAT_179,Sm,0.4,0.6,Ru0.40Sm0.60Ox,1,data\h2o_adsorbates\MAT_179_H2O_site1.cif,data\substituted_slabs\MAT_179_110_slab.cif,H2O adsorption structure
MAT_179,Sm,0.4,0.6,Ru0.40Sm0.60Ox,2,data\h2o_adsorbates\MAT_179_H2O_site2.cif,data\substituted_slabs\MAT_179_110_slab.cif,H2O adsorption structure
MAT_180,Sm,0.2,0.8,Ru0.20Sm0.80Ox,0,data\h2o_adsorbates\MAT_180_H2O_site0.cif,data\substituted_slabs\MAT_180_110_slab.cif,H2O adsorption structure
MAT_180,Sm,0.2,0.8,Ru0.20Sm0.80Ox,1,data\h2o_adsorbates\MAT_180_H2O_site1.cif,data\substituted_slabs\MAT_180_110_slab.cif,H2O adsorption structure
MAT_180,Sm,0.2,0.8,Ru0.20Sm0.80Ox,2,data\h2o_adsorbates\MAT_180_H2O_site2.cif,data\substituted_slabs\MAT_180_110_slab.cif,H2O adsorption structure
MAT_182,Gd,0.8,0.1999999999999999,Ru0.80Gd0.20Ox,0,data\h2o_adsorbates\MAT_182_H2O_site0.cif,data\substituted_slabs\MAT_182_110_slab.cif,H2O adsorption structure
MAT_182,Gd,0.8,0.1999999999999999,Ru0.80Gd0.20Ox,1,data\h2o_adsorbates\MAT_182_H2O_site1.cif,data\substituted_slabs\MAT_182_110_slab.cif,H2O adsorption structure
MAT_182,Gd,0.8,0.1999999999999999,Ru0.80Gd0.20Ox,2,data\h2o_adsorbates\MAT_182_H2O_site2.cif,data\substituted_slabs\MAT_182_110_slab.cif,H2O adsorption structure
MAT_183,Gd,0.6,0.4,Ru0.60Gd0.40Ox,0,data\h2o_adsorbates\MAT_183_H2O_site0.cif,data\substituted_slabs\MAT_183_110_slab.cif,H2O adsorption structure
MAT_183,Gd,0.6,0.4,Ru0.60Gd0.40Ox,1,data\h2o_adsorbates\MAT_183_H2O_site1.cif,data\substituted_slabs\MAT_183_110_slab.cif,H2O adsorption structure
MAT_183,Gd,0.6,0.4,Ru0.60Gd0.40Ox,2,data\h2o_adsorbates\MAT_183_H2O_site2.cif,data\substituted_slabs\MAT_183_110_slab.cif,H2O adsorption structure
MAT_184,Gd,0.4,0.6,Ru0.40Gd0.60Ox,0,data\h2o_adsorbates\MAT_184_H2O_site0.cif,data\substituted_slabs\MAT_184_110_slab.cif,H2O adsorption structure
MAT_184,Gd,0.4,0.6,Ru0.40Gd0.60Ox,1,data\h2o_adsorbates\MAT_184_H2O_site1.cif,data\substituted_slabs\MAT_184_110_slab.cif,H2O adsorption structure
MAT_184,Gd,0.4,0.6,Ru0.40Gd0.60Ox,2,data\h2o_adsorbates\MAT_184_H2O_site2.cif,data\substituted_slabs\MAT_184_110_slab.cif,H2O adsorption structure
MAT_185,Gd,0.2,0.8,Ru0.20Gd0.80Ox,0,data\h2o_adsorbates\MAT_185_H2O_site0.cif,data\substituted_slabs\MAT_185_110_slab.cif,H2O adsorption structure
MAT_185,Gd,0.2,0.8,Ru0.20Gd0.80Ox,1,data\h2o_adsorbates\MAT_185_H2O_site1.cif,data\substituted_slabs\MAT_185_110_slab.cif,H2O adsorption structure
MAT_185,Gd,0.2,0.8,Ru0.20Gd0.80Ox,2,data\h2o_adsorbates\MAT_185_H2O_site2.cif,data\substituted_slabs\MAT_185_110_slab.cif,H2O adsorption structure
MAT_187,Tb,0.8,0.1999999999999999,Ru0.80Tb0.20Ox,0,data\h2o_adsorbates\MAT_187_H2O_site0.cif,data\substituted_slabs\MAT_187_110_slab.cif,H2O adsorption structure
MAT_187,Tb,0.8,0.1999999999999999,Ru0.80Tb0.20Ox,1,data\h2o_adsorbates\MAT_187_H2O_site1.cif,data\substituted_slabs\MAT_187_110_slab.cif,H2O adsorption structure
MAT_187,Tb,0.8,0.1999999999999999,Ru0.80Tb0.20Ox,2,data\h2o_adsorbates\MAT_187_H2O_site2.cif,data\substituted_slabs\MAT_187_110_slab.cif,H2O adsorption structure
MAT_188,Tb,0.6,0.4,Ru0.60Tb0.40Ox,0,data\h2o_adsorbates\MAT_188_H2O_site0.cif,data\substituted_slabs\MAT_188_110_slab.cif,H2O adsorption structure
MAT_188,Tb,0.6,0.4,Ru0.60Tb0.40Ox,1,data\h2o_adsorbates\MAT_188_H2O_site1.cif,data\substituted_slabs\MAT_188_110_slab.cif,H2O adsorption structure
MAT_188,Tb,0.6,0.4,Ru0.60Tb0.40Ox,2,data\h2o_adsorbates\MAT_188_H2O_site2.cif,data\substituted_slabs\MAT_188_110_slab.cif,H2O adsorption structure
MAT_189,Tb,0.4,0.6,Ru0.40Tb0.60Ox,0,data\h2o_adsorbates\MAT_189_H2O_site0.cif,data\substituted_slabs\MAT_189_110_slab.cif,H2O adsorption structure
MAT_189,Tb,0.4,0.6,Ru0.40Tb0.60Ox,1,data\h2o_adsorbates\MAT_189_H2O_site1.cif,data\substituted_slabs\MAT_189_110_slab.cif,H2O adsorption structure
MAT_189,Tb,0.4,0.6,Ru0.40Tb0.60Ox,2,data\h2o_adsorbates\MAT_189_H2O_site2.cif,data\substituted_slabs\MAT_189_110_slab.cif,H2O adsorption structure
MAT_190,Tb,0.2,0.8,Ru0.20Tb0.80Ox,0,data\h2o_adsorbates\MAT_190_H2O_site0.cif,data\substituted_slabs\MAT_190_110_slab.cif,H2O adsorption structure
MAT_190,Tb,0.2,0.8,Ru0.20Tb0.80Ox,1,data\h2o_adsorbates\MAT_190_H2O_site1.cif,data\substituted_slabs\MAT_190_110_slab.cif,H2O adsorption structure
MAT_190,Tb,0.2,0.8,Ru0.20Tb0.80Ox,2,data\h2o_adsorbates\MAT_190_H2O_site2.cif,data\substituted_slabs\MAT_190_110_slab.cif,H2O adsorption structure
MAT_192,Dy,0.8,0.1999999999999999,Ru0.80Dy0.20Ox,0,data\h2o_adsorbates\MAT_192_H2O_site0.cif,data\substituted_slabs\MAT_192_110_slab.cif,H2O adsorption structure
MAT_192,Dy,0.8,0.1999999999999999,Ru0.80Dy0.20Ox,1,data\h2o_adsorbates\MAT_192_H2O_site1.cif,data\substituted_slabs\MAT_192_110_slab.cif,H2O adsorption structure
MAT_192,Dy,0.8,0.1999999999999999,Ru0.80Dy0.20Ox,2,data\h2o_adsorbates\MAT_192_H2O_site2.cif,data\substituted_slabs\MAT_192_110_slab.cif,H2O adsorption structure
MAT_193,Dy,0.6,0.4,Ru0.60Dy0.40Ox,0,data\h2o_adsorbates\MAT_193_H2O_site0.cif,data\substituted_slabs\MAT_193_110_slab.cif,H2O adsorption structure
MAT_193,Dy,0.6,0.4,Ru0.60Dy0.40Ox,1,data\h2o_adsorbates\MAT_193_H2O_site1.cif,data\substituted_slabs\MAT_193_110_slab.cif,H2O adsorption structure
MAT_193,Dy,0.6,0.4,Ru0.60Dy0.40Ox,2,data\h2o_adsorbates\MAT_193_H2O_site2.cif,data\substituted_slabs\MAT_193_110_slab.cif,H2O adsorption structure
MAT_194,Dy,0.4,0.6,Ru0.40Dy0.60Ox,0,data\h2o_adsorbates\MAT_194_H2O_site0.cif,data\substituted_slabs\MAT_194_110_slab.cif,H2O adsorption structure
MAT_194,Dy,0.4,0.6,Ru0.40Dy0.60Ox,1,data\h2o_adsorbates\MAT_194_H2O_site1.cif,data\substituted_slabs\MAT_194_110_slab.cif,H2O adsorption structure
MAT_194,Dy,0.4,0.6,Ru0.40Dy0.60Ox,2,data\h2o_adsorbates\MAT_194_H2O_site2.cif,data\substituted_slabs\MAT_194_110_slab.cif,H2O adsorption structure
MAT_195,Dy,0.2,0.8,Ru0.20Dy0.80Ox,0,data\h2o_adsorbates\MAT_195_H2O_site0.cif,data\substituted_slabs\MAT_195_110_slab.cif,H2O adsorption structure
MAT_195,Dy,0.2,0.8,Ru0.20Dy0.80Ox,1,data\h2o_adsorbates\MAT_195_H2O_site1.cif,data\substituted_slabs\MAT_195_110_slab.cif,H2O adsorption structure
MAT_195,Dy,0.2,0.8,Ru0.20Dy0.80Ox,2,data\h2o_adsorbates\MAT_195_H2O_site2.cif,data\substituted_slabs\MAT_195_110_slab.cif,H2O adsorption structure
MAT_197,Ho,0.8,0.1999999999999999,Ru0.80Ho0.20Ox,0,data\h2o_adsorbates\MAT_197_H2O_site0.cif,data\substituted_slabs\MAT_197_110_slab.cif,H2O adsorption structure
MAT_197,Ho,0.8,0.1999999999999999,Ru0.80Ho0.20Ox,1,data\h2o_adsorbates\MAT_197_H2O_site1.cif,data\substituted_slabs\MAT_197_110_slab.cif,H2O adsorption structure
MAT_197,Ho,0.8,0.1999999999999999,Ru0.80Ho0.20Ox,2,data\h2o_adsorbates\MAT_197_H2O_site2.cif,data\substituted_slabs\MAT_197_110_slab.cif,H2O adsorption structure
MAT_198,Ho,0.6,0.4,Ru0.60Ho0.40Ox,0,data\h2o_adsorbates\MAT_198_H2O_site0.cif,data\substituted_slabs\MAT_198_110_slab.cif,H2O adsorption structure
MAT_198,Ho,0.6,0.4,Ru0.60Ho0.40Ox,1,data\h2o_adsorbates\MAT_198_H2O_site1.cif,data\substituted_slabs\MAT_198_110_slab.cif,H2O adsorption structure
MAT_198,Ho,0.6,0.4,Ru0.60Ho0.40Ox,2,data\h2o_adsorbates\MAT_198_H2O_site2.cif,data\substituted_slabs\MAT_198_110_slab.cif,H2O adsorption structure
MAT_199,Ho,0.4,0.6,Ru0.40Ho0.60Ox,0,data\h2o_adsorbates\MAT_199_H2O_site0.cif,data\substituted_slabs\MAT_199_110_slab.cif,H2O adsorption structure
MAT_199,Ho,0.4,0.6,Ru0.40Ho0.60Ox,1,data\h2o_adsorbates\MAT_199_H2O_site1.cif,data\substituted_slabs\MAT_199_110_slab.cif,H2O adsorption structure
MAT_199,Ho,0.4,0.6,Ru0.40Ho0.60Ox,2,data\h2o_adsorbates\MAT_199_H2O_site2.cif,data\substituted_slabs\MAT_199_110_slab.cif,H2O adsorption structure
MAT_200,Ho,0.2,0.8,Ru0.20Ho0.80Ox,0,data\h2o_adsorbates\MAT_200_H2O_site0.cif,data\substituted_slabs\MAT_200_110_slab.cif,H2O adsorption structure
MAT_200,Ho,0.2,0.8,Ru0.20Ho0.80Ox,1,data\h2o_adsorbates\MAT_200_H2O_site1.cif,data\substituted_slabs\MAT_200_110_slab.cif,H2O adsorption structure
MAT_200,Ho,0.2,0.8,Ru0.20Ho0.80Ox,2,data\h2o_adsorbates\MAT_200_H2O_site2.cif,data\substituted_slabs\MAT_200_110_slab.cif,H2O adsorption structure
MAT_202,Er,0.8,0.1999999999999999,Ru0.80Er0.20Ox,0,data\h2o_adsorbates\MAT_202_H2O_site0.cif,data\substituted_slabs\MAT_202_110_slab.cif,H2O adsorption structure
MAT_202,Er,0.8,0.1999999999999999,Ru0.80Er0.20Ox,1,data\h2o_adsorbates\MAT_202_H2O_site1.cif,data\substituted_slabs\MAT_202_110_slab.cif,H2O adsorption structure
MAT_202,Er,0.8,0.1999999999999999,Ru0.80Er0.20Ox,2,data\h2o_adsorbates\MAT_202_H2O_site2.cif,data\substituted_slabs\MAT_202_110_slab.cif,H2O adsorption structure
MAT_203,Er,0.6,0.4,Ru0.60Er0.40Ox,0,data\h2o_adsorbates\MAT_203_H2O_site0.cif,data\substituted_slabs\MAT_203_110_slab.cif,H2O adsorption structure
MAT_203,Er,0.6,0.4,Ru0.60Er0.40Ox,1,data\h2o_adsorbates\MAT_203_H2O_site1.cif,data\substituted_slabs\MAT_203_110_slab.cif,H2O adsorption structure
MAT_203,Er,0.6,0.4,Ru0.60Er0.40Ox,2,data\h2o_adsorbates\MAT_203_H2O_site2.cif,data\substituted_slabs\MAT_203_110_slab.cif,H2O adsorption structure
MAT_204,Er,0.4,0.6,Ru0.40Er0.60Ox,0,data\h2o_adsorbates\MAT_204_H2O_site0.cif,data\substituted_slabs\MAT_204_110_slab.cif,H2O adsorption structure
MAT_204,Er,0.4,0.6,Ru0.40Er0.60Ox,1,data\h2o_adsorbates\MAT_204_H2O_site1.cif,data\substituted_slabs\MAT_204_110_slab.cif,H2O adsorption structure
MAT_204,Er,0.4,0.6,Ru0.40Er0.60Ox,2,data\h2o_adsorbates\MAT_204_H2O_site2.cif,data\substituted_slabs\MAT_204_110_slab.cif,H2O adsorption structure
MAT_205,Er,0.2,0.8,Ru0.20Er0.80Ox,0,data\h2o_adsorbates\MAT_205_H2O_site0.cif,data\substituted_slabs\MAT_205_110_slab.cif,H2O adsorption structure
MAT_205,Er,0.2,0.8,Ru0.20Er0.80Ox,1,data\h2o_adsorbates\MAT_205_H2O_site1.cif,data\substituted_slabs\MAT_205_110_slab.cif,H2O adsorption structure
MAT_205,Er,0.2,0.8,Ru0.20Er0.80Ox,2,data\h2o_adsorbates\MAT_205_H2O_site2.cif,data\substituted_slabs\MAT_205_110_slab.cif,H2O adsorption structure
MAT_207,Yb,0.8,0.1999999999999999,Ru0.80Yb0.20Ox,0,data\h2o_adsorbates\MAT_207_H2O_site0.cif,data\substituted_slabs\MAT_207_110_slab.cif,H2O adsorption structure
MAT_207,Yb,0.8,0.1999999999999999,Ru0.80Yb0.20Ox,1,data\h2o_adsorbates\MAT_207_H2O_site1.cif,data\substituted_slabs\MAT_207_110_slab.cif,H2O adsorption structure
MAT_207,Yb,0.8,0.1999999999999999,Ru0.80Yb0.20Ox,2,data\h2o_adsorbates\MAT_207_H2O_site2.cif,data\substituted_slabs\MAT_207_110_slab.cif,H2O adsorption structure
MAT_208,Yb,0.6,0.4,Ru0.60Yb0.40Ox,0,data\h2o_adsorbates\MAT_208_H2O_site0.cif,data\substituted_slabs\MAT_208_110_slab.cif,H2O adsorption structure
MAT_208,Yb,0.6,0.4,Ru0.60Yb0.40Ox,1,data\h2o_adsorbates\MAT_208_H2O_site1.cif,data\substituted_slabs\MAT_208_110_slab.cif,H2O adsorption structure
MAT_208,Yb,0.6,0.4,Ru0.60Yb0.40Ox,2,data\h2o_adsorbates\MAT_208_H2O_site2.cif,data\substituted_slabs\MAT_208_110_slab.cif,H2O adsorption structure
MAT_209,Yb,0.4,0.6,Ru0.40Yb0.60Ox,0,data\h2o_adsorbates\MAT_209_H2O_site0.cif,data\substituted_slabs\MAT_209_110_slab.cif,H2O adsorption structure
MAT_209,Yb,0.4,0.6,Ru0.40Yb0.60Ox,1,data\h2o_adsorbates\MAT_209_H2O_site1.cif,data\substituted_slabs\MAT_209_110_slab.cif,H2O adsorption structure
MAT_209,Yb,0.4,0.6,Ru0.40Yb0.60Ox,2,data\h2o_adsorbates\MAT_209_H2O_site2.cif,data\substituted_slabs\MAT_209_110_slab.cif,H2O adsorption structure
MAT_210,Yb,0.2,0.8,Ru0.20Yb0.80Ox,0,data\h2o_adsorbates\MAT_210_H2O_site0.cif,data\substituted_slabs\MAT_210_110_slab.cif,H2O adsorption structure
MAT_210,Yb,0.2,0.8,Ru0.20Yb0.80Ox,1,data\h2o_adsorbates\MAT_210_H2O_site1.cif,data\substituted_slabs\MAT_210_110_slab.cif,H2O adsorption structure
MAT_210,Yb,0.2,0.8,Ru0.20Yb0.80Ox,2,data\h2o_adsorbates\MAT_210_H2O_site2.cif,data\substituted_slabs\MAT_210_110_slab.cif,H2O adsorption structure
MAT_212,Hf,0.8,0.1999999999999999,Ru0.80Hf0.20Ox,0,data\h2o_adsorbates\MAT_212_H2O_site0.cif,data\substituted_slabs\MAT_212_110_slab.cif,H2O adsorption structure
MAT_212,Hf,0.8,0.1999999999999999,Ru0.80Hf0.20Ox,1,data\h2o_adsorbates\MAT_212_H2O_site1.cif,data\substituted_slabs\MAT_212_110_slab.cif,H2O adsorption structure
MAT_212,Hf,0.8,0.1999999999999999,Ru0.80Hf0.20Ox,2,data\h2o_adsorbates\MAT_212_H2O_site2.cif,data\substituted_slabs\MAT_212_110_slab.cif,H2O adsorption structure
MAT_213,Hf,0.6,0.4,Ru0.60Hf0.40Ox,0,data\h2o_adsorbates\MAT_213_H2O_site0.cif,data\substituted_slabs\MAT_213_110_slab.cif,H2O adsorption structure
MAT_213,Hf,0.6,0.4,Ru0.60Hf0.40Ox,1,data\h2o_adsorbates\MAT_213_H2O_site1.cif,data\substituted_slabs\MAT_213_110_slab.cif,H2O adsorption structure
MAT_213,Hf,0.6,0.4,Ru0.60Hf0.40Ox,2,data\h2o_adsorbates\MAT_213_H2O_site2.cif,data\substituted_slabs\MAT_213_110_slab.cif,H2O adsorption structure
MAT_214,Hf,0.4,0.6,Ru0.40Hf0.60Ox,0,data\h2o_adsorbates\MAT_214_H2O_site0.cif,data\substituted_slabs\MAT_214_110_slab.cif,H2O adsorption structure
MAT_214,Hf,0.4,0.6,Ru0.40Hf0.60Ox,1,data\h2o_adsorbates\MAT_214_H2O_site1.cif,data\substituted_slabs\MAT_214_110_slab.cif,H2O adsorption structure
MAT_214,Hf,0.4,0.6,Ru0.40Hf0.60Ox,2,data\h2o_adsorbates\MAT_214_H2O_site2.cif,data\substituted_slabs\MAT_214_110_slab.cif,H2O adsorption structure
MAT_215,Hf,0.2,0.8,Ru0.20Hf0.80Ox,0,data\h2o_adsorbates\MAT_215_H2O_site0.cif,data\substituted_slabs\MAT_215_110_slab.cif,H2O adsorption structure
MAT_215,Hf,0.2,0.8,Ru0.20Hf0.80Ox,1,data\h2o_adsorbates\MAT_215_H2O_site1.cif,data\substituted_slabs\MAT_215_110_slab.cif,H2O adsorption structure
MAT_215,Hf,0.2,0.8,Ru0.20Hf0.80Ox,2,data\h2o_adsorbates\MAT_215_H2O_site2.cif,data\substituted_slabs\MAT_215_110_slab.cif,H2O adsorption structure
MAT_217,Ta,0.8,0.1999999999999999,Ru0.80Ta0.20Ox,0,data\h2o_adsorbates\MAT_217_H2O_site0.cif,data\substituted_slabs\MAT_217_110_slab.cif,H2O adsorption structure
MAT_217,Ta,0.8,0.1999999999999999,Ru0.80Ta0.20Ox,1,data\h2o_adsorbates\MAT_217_H2O_site1.cif,data\substituted_slabs\MAT_217_110_slab.cif,H2O adsorption structure
MAT_217,Ta,0.8,0.1999999999999999,Ru0.80Ta0.20Ox,2,data\h2o_adsorbates\MAT_217_H2O_site2.cif,data\substituted_slabs\MAT_217_110_slab.cif,H2O adsorption structure
MAT_218,Ta,0.6,0.4,Ru0.60Ta0.40Ox,0,data\h2o_adsorbates\MAT_218_H2O_site0.cif,data\substituted_slabs\MAT_218_110_slab.cif,H2O adsorption structure
MAT_218,Ta,0.6,0.4,Ru0.60Ta0.40Ox,1,data\h2o_adsorbates\MAT_218_H2O_site1.cif,data\substituted_slabs\MAT_218_110_slab.cif,H2O adsorption structure
MAT_218,Ta,0.6,0.4,Ru0.60Ta0.40Ox,2,data\h2o_adsorbates\MAT_218_H2O_site2.cif,data\substituted_slabs\MAT_218_110_slab.cif,H2O adsorption structure
MAT_219,Ta,0.4,0.6,Ru0.40Ta0.60Ox,0,data\h2o_adsorbates\MAT_219_H2O_site0.cif,data\substituted_slabs\MAT_219_110_slab.cif,H2O adsorption structure
MAT_219,Ta,0.4,0.6,Ru0.40Ta0.60Ox,1,data\h2o_adsorbates\MAT_219_H2O_site1.cif,data\substituted_slabs\MAT_219_110_slab.cif,H2O adsorption structure
MAT_219,Ta,0.4,0.6,Ru0.40Ta0.60Ox,2,data\h2o_adsorbates\MAT_219_H2O_site2.cif,data\substituted_slabs\MAT_219_110_slab.cif,H2O adsorption structure
MAT_220,Ta,0.2,0.8,Ru0.20Ta0.80Ox,0,data\h2o_adsorbates\MAT_220_H2O_site0.cif,data\substituted_slabs\MAT_220_110_slab.cif,H2O adsorption structure
MAT_220,Ta,0.2,0.8,Ru0.20Ta0.80Ox,1,data\h2o_adsorbates\MAT_220_H2O_site1.cif,data\substituted_slabs\MAT_220_110_slab.cif,H2O adsorption structure
MAT_220,Ta,0.2,0.8,Ru0.20Ta0.80Ox,2,data\h2o_adsorbates\MAT_220_H2O_site2.cif,data\substituted_slabs\MAT_220_110_slab.cif,H2O adsorption structure
MAT_222,W,0.8,0.1999999999999999,Ru0.80W0.20Ox,0,data\h2o_adsorbates\MAT_222_H2O_site0.cif,data\substituted_slabs\MAT_222_110_slab.cif,H2O adsorption structure
MAT_222,W,0.8,0.1999999999999999,Ru0.80W0.20Ox,1,data\h2o_adsorbates\MAT_222_H2O_site1.cif,data\substituted_slabs\MAT_222_110_slab.cif,H2O adsorption structure
MAT_222,W,0.8,0.1999999999999999,Ru0.80W0.20Ox,2,data\h2o_adsorbates\MAT_222_H2O_site2.cif,data\substituted_slabs\MAT_222_110_slab.cif,H2O adsorption structure
MAT_223,W,0.6,0.4,Ru0.60W0.40Ox,0,data\h2o_adsorbates\MAT_223_H2O_site0.cif,data\substituted_slabs\MAT_223_110_slab.cif,H2O adsorption structure
MAT_223,W,0.6,0.4,Ru0.60W0.40Ox,1,data\h2o_adsorbates\MAT_223_H2O_site1.cif,data\substituted_slabs\MAT_223_110_slab.cif,H2O adsorption structure
MAT_223,W,0.6,0.4,Ru0.60W0.40Ox,2,data\h2o_adsorbates\MAT_223_H2O_site2.cif,data\substituted_slabs\MAT_223_110_slab.cif,H2O adsorption structure
MAT_224,W,0.4,0.6,Ru0.40W0.60Ox,0,data\h2o_adsorbates\MAT_224_H2O_site0.cif,data\substituted_slabs\MAT_224_110_slab.cif,H2O adsorption structure
MAT_224,W,0.4,0.6,Ru0.40W0.60Ox,1,data\h2o_adsorbates\MAT_224_H2O_site1.cif,data\substituted_slabs\MAT_224_110_slab.cif,H2O adsorption structure
MAT_224,W,0.4,0.6,Ru0.40W0.60Ox,2,data\h2o_adsorbates\MAT_224_H2O_site2.cif,data\substituted_slabs\MAT_224_110_slab.cif,H2O adsorption structure
MAT_225,W,0.2,0.8,Ru0.20W0.80Ox,0,data\h2o_adsorbates\MAT_225_H2O_site0.cif,data\substituted_slabs\MAT_225_110_slab.cif,H2O adsorption structure
MAT_225,W,0.2,0.8,Ru0.20W0.80Ox,1,data\h2o_adsorbates\MAT_225_H2O_site1.cif,data\substituted_slabs\MAT_225_110_slab.cif,H2O adsorption structure
MAT_225,W,0.2,0.8,Ru0.20W0.80Ox,2,data\h2o_adsorbates\MAT_225_H2O_site2.cif,data\substituted_slabs\MAT_225_110_slab.cif,H2O adsorption structure
MAT_227,Re,0.8,0.1999999999999999,Ru0.80Re0.20Ox,0,data\h2o_adsorbates\MAT_227_H2O_site0.cif,data\substituted_slabs\MAT_227_110_slab.cif,H2O adsorption structure
MAT_227,Re,0.8,0.1999999999999999,Ru0.80Re0.20Ox,1,data\h2o_adsorbates\MAT_227_H2O_site1.cif,data\substituted_slabs\MAT_227_110_slab.cif,H2O adsorption structure
MAT_227,Re,0.8,0.1999999999999999,Ru0.80Re0.20Ox,2,data\h2o_adsorbates\MAT_227_H2O_site2.cif,data\substituted_slabs\MAT_227_110_slab.cif,H2O adsorption structure
MAT_228,Re,0.6,0.4,Ru0.60Re0.40Ox,0,data\h2o_adsorbates\MAT_228_H2O_site0.cif,data\substituted_slabs\MAT_228_110_slab.cif,H2O adsorption structure
MAT_228,Re,0.6,0.4,Ru0.60Re0.40Ox,1,data\h2o_adsorbates\MAT_228_H2O_site1.cif,data\substituted_slabs\MAT_228_110_slab.cif,H2O adsorption structure
MAT_228,Re,0.6,0.4,Ru0.60Re0.40Ox,2,data\h2o_adsorbates\MAT_228_H2O_site2.cif,data\substituted_slabs\MAT_228_110_slab.cif,H2O adsorption structure
MAT_229,Re,0.4,0.6,Ru0.40Re0.60Ox,0,data\h2o_adsorbates\MAT_229_H2O_site0.cif,data\substituted_slabs\MAT_229_110_slab.cif,H2O adsorption structure
MAT_229,Re,0.4,0.6,Ru0.40Re0.60Ox,1,data\h2o_adsorbates\MAT_229_H2O_site1.cif,data\substituted_slabs\MAT_229_110_slab.cif,H2O adsorption structure
MAT_229,Re,0.4,0.6,Ru0.40Re0.60Ox,2,data\h2o_adsorbates\MAT_229_H2O_site2.cif,data\substituted_slabs\MAT_229_110_slab.cif,H2O adsorption structure
MAT_230,Re,0.2,0.8,Ru0.20Re0.80Ox,0,data\h2o_adsorbates\MAT_230_H2O_site0.cif,data\substituted_slabs\MAT_230_110_slab.cif,H2O adsorption structure
MAT_230,Re,0.2,0.8,Ru0.20Re0.80Ox,1,data\h2o_adsorbates\MAT_230_H2O_site1.cif,data\substituted_slabs\MAT_230_110_slab.cif,H2O adsorption structure
MAT_230,Re,0.2,0.8,Ru0.20Re0.80Ox,2,data\h2o_adsorbates\MAT_230_H2O_site2.cif,data\substituted_slabs\MAT_230_110_slab.cif,H2O adsorption structure
MAT_232,Os,0.8,0.1999999999999999,Ru0.80Os0.20Ox,0,data\h2o_adsorbates\MAT_232_H2O_site0.cif,data\substituted_slabs\MAT_232_110_slab.cif,H2O adsorption structure
MAT_232,Os,0.8,0.1999999999999999,Ru0.80Os0.20Ox,1,data\h2o_adsorbates\MAT_232_H2O_site1.cif,data\substituted_slabs\MAT_232_110_slab.cif,H2O adsorption structure
MAT_232,Os,0.8,0.1999999999999999,Ru0.80Os0.20Ox,2,data\h2o_adsorbates\MAT_232_H2O_site2.cif,data\substituted_slabs\MAT_232_110_slab.cif,H2O adsorption structure
MAT_233,Os,0.6,0.4,Ru0.60Os0.40Ox,0,data\h2o_adsorbates\MAT_233_H2O_site0.cif,data\substituted_slabs\MAT_233_110_slab.cif,H2O adsorption structure
MAT_233,Os,0.6,0.4,Ru0.60Os0.40Ox,1,data\h2o_adsorbates\MAT_233_H2O_site1.cif,data\substituted_slabs\MAT_233_110_slab.cif,H2O adsorption structure
MAT_233,Os,0.6,0.4,Ru0.60Os0.40Ox,2,data\h2o_adsorbates\MAT_233_H2O_site2.cif,data\substituted_slabs\MAT_233_110_slab.cif,H2O adsorption structure
MAT_234,Os,0.4,0.6,Ru0.40Os0.60Ox,0,data\h2o_adsorbates\MAT_234_H2O_site0.cif,data\substituted_slabs\MAT_234_110_slab.cif,H2O adsorption structure
MAT_234,Os,0.4,0.6,Ru0.40Os0.60Ox,1,data\h2o_adsorbates\MAT_234_H2O_site1.cif,data\substituted_slabs\MAT_234_110_slab.cif,H2O adsorption structure
MAT_234,Os,0.4,0.6,Ru0.40Os0.60Ox,2,data\h2o_adsorbates\MAT_234_H2O_site2.cif,data\substituted_slabs\MAT_234_110_slab.cif,H2O adsorption structure
