material_id,M_element,Ru_fraction,M_fraction,nominal_formula,vacancy_site_index,removed_atom_index,removed_species,vacancy_structure_file,parent_slab_file,notes
MAT_153,Ba,0.6,0.4,Ru0.60Ba0.40Ox,1,37,O,data\vacancies\MAT_153_vacancy_site1.cif,data\substituted_slabs\MAT_153_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_153,Ba,0.6,0.4,Ru0.60Ba0.40Ox,2,41,O,data\vacancies\MAT_153_vacancy_site2.cif,data\substituted_slabs\MAT_153_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_154,Ba,0.4,0.6,Ru0.40Ba0.60Ox,0,45,O,data\vacancies\MAT_154_vacancy_site0.cif,data\substituted_slabs\MAT_154_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_154,Ba,0.4,0.6,Ru0.40Ba0.60Ox,1,37,O,data\vacancies\MAT_154_vacancy_site1.cif,data\substituted_slabs\MAT_154_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_154,Ba,0.4,0.6,Ru0.40Ba0.60Ox,2,41,O,data\vacancies\MAT_154_vacancy_site2.cif,data\substituted_slabs\MAT_154_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_155,Ba,0.2,0.8,Ru0.20Ba0.80Ox,0,45,O,data\vacancies\MAT_155_vacancy_site0.cif,data\substituted_slabs\MAT_155_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_155,Ba,0.2,0.8,Ru0.20Ba0.80Ox,1,37,O,data\vacancies\MAT_155_vacancy_site1.cif,data\substituted_slabs\MAT_155_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_155,Ba,0.2,0.8,Ru0.20Ba0.80Ox,2,41,O,data\vacancies\MAT_155_vacancy_site2.cif,data\substituted_slabs\MAT_155_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_157,La,0.8,0.1999999999999999,Ru0.80La0.20Ox,0,45,O,data\vacancies\MAT_157_vacancy_site0.cif,data\substituted_slabs\MAT_157_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_157,La,0.8,0.1999999999999999,Ru0.80La0.20Ox,1,37,O,data\vacancies\MAT_157_vacancy_site1.cif,data\substituted_slabs\MAT_157_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_157,La,0.8,0.1999999999999999,Ru0.80La0.20Ox,2,41,O,data\vacancies\MAT_157_vacancy_site2.cif,data\substituted_slabs\MAT_157_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_158,La,0.6,0.4,Ru0.60La0.40Ox,0,45,O,data\vacancies\MAT_158_vacancy_site0.cif,data\substituted_slabs\MAT_158_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_158,La,0.6,0.4,Ru0.60La0.40Ox,1,37,O,data\vacancies\MAT_158_vacancy_site1.cif,data\substituted_slabs\MAT_158_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_158,La,0.6,0.4,Ru0.60La0.40Ox,2,41,O,data\vacancies\MAT_158_vacancy_site2.cif,data\substituted_slabs\MAT_158_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_159,La,0.4,0.6,Ru0.40La0.60Ox,0,45,O,data\vacancies\MAT_159_vacancy_site0.cif,data\substituted_slabs\MAT_159_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_159,La,0.4,0.6,Ru0.40La0.60Ox,1,37,O,data\vacancies\MAT_159_vacancy_site1.cif,data\substituted_slabs\MAT_159_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_159,La,0.4,0.6,Ru0.40La0.60Ox,2,41,O,data\vacancies\MAT_159_vacancy_site2.cif,data\substituted_slabs\MAT_159_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_160,La,0.2,0.8,Ru0.20La0.80Ox,0,45,O,data\vacancies\MAT_160_vacancy_site0.cif,data\substituted_slabs\MAT_160_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_160,La,0.2,0.8,Ru0.20La0.80Ox,1,37,O,data\vacancies\MAT_160_vacancy_site1.cif,data\substituted_slabs\MAT_160_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_160,La,0.2,0.8,Ru0.20La0.80Ox,2,41,O,data\vacancies\MAT_160_vacancy_site2.cif,data\substituted_slabs\MAT_160_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_162,Ce,0.8,0.1999999999999999,Ru0.80Ce0.20Ox,0,45,O,data\vacancies\MAT_162_vacancy_site0.cif,data\substituted_slabs\MAT_162_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_162,Ce,0.8,0.1999999999999999,Ru0.80Ce0.20Ox,1,37,O,data\vacancies\MAT_162_vacancy_site1.cif,data\substituted_slabs\MAT_162_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_162,Ce,0.8,0.1999999999999999,Ru0.80Ce0.20Ox,2,41,O,data\vacancies\MAT_162_vacancy_site2.cif,data\substituted_slabs\MAT_162_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_163,Ce,0.6,0.4,Ru0.60Ce0.40Ox,0,45,O,data\vacancies\MAT_163_vacancy_site0.cif,data\substituted_slabs\MAT_163_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_163,Ce,0.6,0.4,Ru0.60Ce0.40Ox,1,37,O,data\vacancies\MAT_163_vacancy_site1.cif,data\substituted_slabs\MAT_163_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_163,Ce,0.6,0.4,Ru0.60Ce0.40Ox,2,41,O,data\vacancies\MAT_163_vacancy_site2.cif,data\substituted_slabs\MAT_163_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_164,Ce,0.4,0.6,Ru0.40Ce0.60Ox,0,45,O,data\vacancies\MAT_164_vacancy_site0.cif,data\substituted_slabs\MAT_164_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_164,Ce,0.4,0.6,Ru0.40Ce0.60Ox,1,37,O,data\vacancies\MAT_164_vacancy_site1.cif,data\substituted_slabs\MAT_164_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_164,Ce,0.4,0.6,Ru0.40Ce0.60Ox,2,41,O,data\vacancies\MAT_164_vacancy_site2.cif,data\substituted_slabs\MAT_164_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_165,Ce,0.2,0.8,Ru0.20Ce0.80Ox,0,45,O,data\vacancies\MAT_165_vacancy_site0.cif,data\substituted_slabs\MAT_165_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_165,Ce,0.2,0.8,Ru0.20Ce0.80Ox,1,37,O,data\vacancies\MAT_165_vacancy_site1.cif,data\substituted_slabs\MAT_165_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_165,Ce,0.2,0.8,Ru0.20Ce0.80Ox,2,41,O,data\vacancies\MAT_165_vacancy_site2.cif,data\substituted_slabs\MAT_165_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_167,Pr,0.8,0.1999999999999999,Ru0.80Pr0.20Ox,0,45,O,data\vacancies\MAT_167_vacancy_site0.cif,data\substituted_slabs\MAT_167_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_167,Pr,0.8,0.1999999999999999,Ru0.80Pr0.20Ox,1,37,O,data\vacancies\MAT_167_vacancy_site1.cif,data\substituted_slabs\MAT_167_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_167,Pr,0.8,0.1999999999999999,Ru0.80Pr0.20Ox,2,41,O,data\vacancies\MAT_167_vacancy_site2.cif,data\substituted_slabs\MAT_167_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_168,Pr,0.6,0.4,Ru0.60Pr0.40Ox,0,45,O,data\vacancies\MAT_168_vacancy_site0.cif,data\substituted_slabs\MAT_168_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_168,Pr,0.6,0.4,Ru0.60Pr0.40Ox,1,37,O,data\vacancies\MAT_168_vacancy_site1.cif,data\substituted_slabs\MAT_168_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_168,Pr,0.6,0.4,Ru0.60Pr0.40Ox,2,41,O,data\vacancies\MAT_168_vacancy_site2.cif,data\substituted_slabs\MAT_168_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_169,Pr,0.4,0.6,Ru0.40Pr0.60Ox,0,45,O,data\vacancies\MAT_169_vacancy_site0.cif,data\substituted_slabs\MAT_169_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_169,Pr,0.4,0.6,Ru0.40Pr0.60Ox,1,37,O,data\vacancies\MAT_169_vacancy_site1.cif,data\substituted_slabs\MAT_169_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_169,Pr,0.4,0.6,Ru0.40Pr0.60Ox,2,41,O,data\vacancies\MAT_169_vacancy_site2.cif,data\substituted_slabs\MAT_169_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_170,Pr,0.2,0.8,Ru0.20Pr0.80Ox,0,45,O,data\vacancies\MAT_170_vacancy_site0.cif,data\substituted_slabs\MAT_170_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_170,Pr,0.2,0.8,Ru0.20Pr0.80Ox,1,37,O,data\vacancies\MAT_170_vacancy_site1.cif,data\substituted_slabs\MAT_170_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_170,Pr,0.2,0.8,Ru0.20Pr0.80Ox,2,41,O,data\vacancies\MAT_170_vacancy_site2.cif,data\substituted_slabs\MAT_170_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_172,Nd,0.8,0.1999999999999999,Ru0.80Nd0.20Ox,0,45,O,data\vacancies\MAT_172_vacancy_site0.cif,data\substituted_slabs\MAT_172_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_172,Nd,0.8,0.1999999999999999,Ru0.80Nd0.20Ox,1,37,O,data\vacancies\MAT_172_vacancy_site1.cif,data\substituted_slabs\MAT_172_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_172,Nd,0.8,0.1999999999999999,Ru0.80Nd0.20Ox,2,41,O,data\vacancies\MAT_172_vacancy_site2.cif,data\substituted_slabs\MAT_172_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_173,Nd,0.6,0.4,Ru0.60Nd0.40Ox,0,45,O,data\vacancies\MAT_173_vacancy_site0.cif,data\substituted_slabs\MAT_173_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_173,Nd,0.6,0.4,Ru0.60Nd0.40Ox,1,37,O,data\vacancies\MAT_173_vacancy_site1.cif,data\substituted_slabs\MAT_173_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_173,Nd,0.6,0.4,Ru0.60Nd0.40Ox,2,41,O,data\vacancies\MAT_173_vacancy_site2.cif,data\substituted_slabs\MAT_173_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_174,Nd,0.4,0.6,Ru0.40Nd0.60Ox,0,45,O,data\vacancies\MAT_174_vacancy_site0.cif,data\substituted_slabs\MAT_174_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_174,Nd,0.4,0.6,Ru0.40Nd0.60Ox,1,37,O,data\vacancies\MAT_174_vacancy_site1.cif,data\substituted_slabs\MAT_174_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_174,Nd,0.4,0.6,Ru0.40Nd0.60Ox,2,41,O,data\vacancies\MAT_174_vacancy_site2.cif,data\substituted_slabs\MAT_174_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_175,Nd,0.2,0.8,Ru0.20Nd0.80Ox,0,45,O,data\vacancies\MAT_175_vacancy_site0.cif,data\substituted_slabs\MAT_175_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_175,Nd,0.2,0.8,Ru0.20Nd0.80Ox,1,37,O,data\vacancies\MAT_175_vacancy_site1.cif,data\substituted_slabs\MAT_175_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_175,Nd,0.2,0.8,Ru0.20Nd0.80Ox,2,41,O,data\vacancies\MAT_175_vacancy_site2.cif,data\substituted_slabs\MAT_175_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_177,Sm,0.8,0.1999999999999999,Ru0.80Sm0.20Ox,0,45,O,data\vacancies\MAT_177_vacancy_site0.cif,data\substituted_slabs\MAT_177_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_177,Sm,0.8,0.1999999999999999,Ru0.80Sm0.20Ox,1,37,O,data\vacancies\MAT_177_vacancy_site1.cif,data\substituted_slabs\MAT_177_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_177,Sm,0.8,0.1999999999999999,Ru0.80Sm0.20Ox,2,41,O,data\vacancies\MAT_177_vacancy_site2.cif,data\substituted_slabs\MAT_177_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_178,Sm,0.6,0.4,Ru0.60Sm0.40Ox,0,45,O,data\vacancies\MAT_178_vacancy_site0.cif,data\substituted_slabs\MAT_178_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_178,Sm,0.6,0.4,Ru0.60Sm0.40Ox,1,37,O,data\vacancies\MAT_178_vacancy_site1.cif,data\substituted_slabs\MAT_178_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_178,Sm,0.6,0.4,Ru0.60Sm0.40Ox,2,41,O,data\vacancies\MAT_178_vacancy_site2.cif,data\substituted_slabs\MAT_178_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_179,Sm,0.4,0.6,Ru0.40Sm0.60Ox,0,45,O,data\vacancies\MAT_179_vacancy_site0.cif,data\substituted_slabs\MAT_179_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_179,Sm,0.4,0.6,Ru0.40Sm0.60Ox,1,37,O,data\vacancies\MAT_179_vacancy_site1.cif,data\substituted_slabs\MAT_179_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_179,Sm,0.4,0.6,Ru0.40Sm0.60Ox,2,41,O,data\vacancies\MAT_179_vacancy_site2.cif,data\substituted_slabs\MAT_179_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_180,Sm,0.2,0.8,Ru0.20Sm0.80Ox,0,45,O,data\vacancies\MAT_180_vacancy_site0.cif,data\substituted_slabs\MAT_180_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_180,Sm,0.2,0.8,Ru0.20Sm0.80Ox,1,37,O,data\vacancies\MAT_180_vacancy_site1.cif,data\substituted_slabs\MAT_180_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_180,Sm,0.2,0.8,Ru0.20Sm0.80Ox,2,41,O,data\vacancies\MAT_180_vacancy_site2.cif,data\substituted_slabs\MAT_180_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_182,Gd,0.8,0.1999999999999999,Ru0.80Gd0.20Ox,0,45,O,data\vacancies\MAT_182_vacancy_site0.cif,data\substituted_slabs\MAT_182_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_182,Gd,0.8,0.1999999999999999,Ru0.80Gd0.20Ox,1,37,O,data\vacancies\MAT_182_vacancy_site1.cif,data\substituted_slabs\MAT_182_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_182,Gd,0.8,0.1999999999999999,Ru0.80Gd0.20Ox,2,41,O,data\vacancies\MAT_182_vacancy_site2.cif,data\substituted_slabs\MAT_182_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_183,Gd,0.6,0.4,Ru0.60Gd0.40Ox,0,45,O,data\vacancies\MAT_183_vacancy_site0.cif,data\substituted_slabs\MAT_183_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_183,Gd,0.6,0.4,Ru0.60Gd0.40Ox,1,37,O,data\vacancies\MAT_183_vacancy_site1.cif,data\substituted_slabs\MAT_183_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_183,Gd,0.6,0.4,Ru0.60Gd0.40Ox,2,41,O,data\vacancies\MAT_183_vacancy_site2.cif,data\substituted_slabs\MAT_183_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_184,Gd,0.4,0.6,Ru0.40Gd0.60Ox,0,45,O,data\vacancies\MAT_184_vacancy_site0.cif,data\substituted_slabs\MAT_184_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_184,Gd,0.4,0.6,Ru0.40Gd0.60Ox,1,37,O,data\vacancies\MAT_184_vacancy_site1.cif,data\substituted_slabs\MAT_184_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_184,Gd,0.4,0.6,Ru0.40Gd0.60Ox,2,41,O,data\vacancies\MAT_184_vacancy_site2.cif,data\substituted_slabs\MAT_184_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_185,Gd,0.2,0.8,Ru0.20Gd0.80Ox,0,45,O,data\vacancies\MAT_185_vacancy_site0.cif,data\substituted_slabs\MAT_185_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_185,Gd,0.2,0.8,Ru0.20Gd0.80Ox,1,37,O,data\vacancies\MAT_185_vacancy_site1.cif,data\substituted_slabs\MAT_185_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_185,Gd,0.2,0.8,Ru0.20Gd0.80Ox,2,41,O,data\vacancies\MAT_185_vacancy_site2.cif,data\substituted_slabs\MAT_185_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_187,Tb,0.8,0.1999999999999999,Ru0.80Tb0.20Ox,0,45,O,data\vacancies\MAT_187_vacancy_site0.cif,data\substituted_slabs\MAT_187_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_187,Tb,0.8,0.1999999999999999,Ru0.80Tb0.20Ox,1,37,O,data\vacancies\MAT_187_vacancy_site1.cif,data\substituted_slabs\MAT_187_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_187,Tb,0.8,0.1999999999999999,Ru0.80Tb0.20Ox,2,41,O,data\vacancies\MAT_187_vacancy_site2.cif,data\substituted_slabs\MAT_187_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_188,Tb,0.6,0.4,Ru0.60Tb0.40Ox,0,45,O,data\vacancies\MAT_188_vacancy_site0.cif,data\substituted_slabs\MAT_188_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_188,Tb,0.6,0.4,Ru0.60Tb0.40Ox,1,37,O,data\vacancies\MAT_188_vacancy_site1.cif,data\substituted_slabs\MAT_188_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_188,Tb,0.6,0.4,Ru0.60Tb0.40Ox,2,41,O,data\vacancies\MAT_188_vacancy_site2.cif,data\substituted_slabs\MAT_188_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_189,Tb,0.4,0.6,Ru0.40Tb0.60Ox,0,45,O,data\vacancies\MAT_189_vacancy_site0.cif,data\substituted_slabs\MAT_189_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_189,Tb,0.4,0.6,Ru0.40Tb0.60Ox,1,37,O,data\vacancies\MAT_189_vacancy_site1.cif,data\substituted_slabs\MAT_189_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_189,Tb,0.4,0.6,Ru0.40Tb0.60Ox,2,41,O,data\vacancies\MAT_189_vacancy_site2.cif,data\substituted_slabs\MAT_189_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_190,Tb,0.2,0.8,Ru0.20Tb0.80Ox,0,45,O,data\vacancies\MAT_190_vacancy_site0.cif,data\substituted_slabs\MAT_190_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_190,Tb,0.2,0.8,Ru0.20Tb0.80Ox,1,37,O,data\vacancies\MAT_190_vacancy_site1.cif,data\substituted_slabs\MAT_190_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_190,Tb,0.2,0.8,Ru0.20Tb0.80Ox,2,41,O,data\vacancies\MAT_190_vacancy_site2.cif,data\substituted_slabs\MAT_190_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_192,Dy,0.8,0.1999999999999999,Ru0.80Dy0.20Ox,0,45,O,data\vacancies\MAT_192_vacancy_site0.cif,data\substituted_slabs\MAT_192_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_192,Dy,0.8,0.1999999999999999,Ru0.80Dy0.20Ox,1,37,O,data\vacancies\MAT_192_vacancy_site1.cif,data\substituted_slabs\MAT_192_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_192,Dy,0.8,0.1999999999999999,Ru0.80Dy0.20Ox,2,41,O,data\vacancies\MAT_192_vacancy_site2.cif,data\substituted_slabs\MAT_192_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_193,Dy,0.6,0.4,Ru0.60Dy0.40Ox,0,45,O,data\vacancies\MAT_193_vacancy_site0.cif,data\substituted_slabs\MAT_193_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_193,Dy,0.6,0.4,Ru0.60Dy0.40Ox,1,37,O,data\vacancies\MAT_193_vacancy_site1.cif,data\substituted_slabs\MAT_193_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_193,Dy,0.6,0.4,Ru0.60Dy0.40Ox,2,41,O,data\vacancies\MAT_193_vacancy_site2.cif,data\substituted_slabs\MAT_193_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_194,Dy,0.4,0.6,Ru0.40Dy0.60Ox,0,45,O,data\vacancies\MAT_194_vacancy_site0.cif,data\substituted_slabs\MAT_194_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_194,Dy,0.4,0.6,Ru0.40Dy0.60Ox,1,37,O,data\vacancies\MAT_194_vacancy_site1.cif,data\substituted_slabs\MAT_194_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_194,Dy,0.4,0.6,Ru0.40Dy0.60Ox,2,41,O,data\vacancies\MAT_194_vacancy_site2.cif,data\substituted_slabs\MAT_194_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_195,Dy,0.2,0.8,Ru0.20Dy0.80Ox,0,45,O,data\vacancies\MAT_195_vacancy_site0.cif,data\substituted_slabs\MAT_195_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_195,Dy,0.2,0.8,Ru0.20Dy0.80Ox,1,37,O,data\vacancies\MAT_195_vacancy_site1.cif,data\substituted_slabs\MAT_195_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_195,Dy,0.2,0.8,Ru0.20Dy0.80Ox,2,41,O,data\vacancies\MAT_195_vacancy_site2.cif,data\substituted_slabs\MAT_195_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_197,Ho,0.8,0.1999999999999999,Ru0.80Ho0.20Ox,0,45,O,data\vacancies\MAT_197_vacancy_site0.cif,data\substituted_slabs\MAT_197_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_197,Ho,0.8,0.1999999999999999,Ru0.80Ho0.20Ox,1,37,O,data\vacancies\MAT_197_vacancy_site1.cif,data\substituted_slabs\MAT_197_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_197,Ho,0.8,0.1999999999999999,Ru0.80Ho0.20Ox,2,41,O,data\vacancies\MAT_197_vacancy_site2.cif,data\substituted_slabs\MAT_197_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_198,Ho,0.6,0.4,Ru0.60Ho0.40Ox,0,45,O,data\vacancies\MAT_198_vacancy_site0.cif,data\substituted_slabs\MAT_198_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_198,Ho,0.6,0.4,Ru0.60Ho0.40Ox,1,37,O,data\vacancies\MAT_198_vacancy_site1.cif,data\substituted_slabs\MAT_198_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_198,Ho,0.6,0.4,Ru0.60Ho0.40Ox,2,41,O,data\vacancies\MAT_198_vacancy_site2.cif,data\substituted_slabs\MAT_198_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_199,Ho,0.4,0.6,Ru0.40Ho0.60Ox,0,45,O,data\vacancies\MAT_199_vacancy_site0.cif,data\substituted_slabs\MAT_199_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_199,Ho,0.4,0.6,Ru0.40Ho0.60Ox,1,37,O,data\vacancies\MAT_199_vacancy_site1.cif,data\substituted_slabs\MAT_199_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_199,Ho,0.4,0.6,Ru0.40Ho0.60Ox,2,41,O,data\vacancies\MAT_199_vacancy_site2.cif,data\substituted_slabs\MAT_199_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_200,Ho,0.2,0.8,Ru0.20Ho0.80Ox,0,45,O,data\vacancies\MAT_200_vacancy_site0.cif,data\substituted_slabs\MAT_200_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_200,Ho,0.2,0.8,Ru0.20Ho0.80Ox,1,37,O,data\vacancies\MAT_200_vacancy_site1.cif,data\substituted_slabs\MAT_200_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_200,Ho,0.2,0.8,Ru0.20Ho0.80Ox,2,41,O,data\vacancies\MAT_200_vacancy_site2.cif,data\substituted_slabs\MAT_200_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_202,Er,0.8,0.1999999999999999,Ru0.80Er0.20Ox,0,45,O,data\vacancies\MAT_202_vacancy_site0.cif,data\substituted_slabs\MAT_202_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_202,Er,0.8,0.1999999999999999,Ru0.80Er0.20Ox,1,37,O,data\vacancies\MAT_202_vacancy_site1.cif,data\substituted_slabs\MAT_202_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_202,Er,0.8,0.1999999999999999,Ru0.80Er0.20Ox,2,41,O,data\vacancies\MAT_202_vacancy_site2.cif,data\substituted_slabs\MAT_202_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_203,Er,0.6,0.4,Ru0.60Er0.40Ox,0,45,O,data\vacancies\MAT_203_vacancy_site0.cif,data\substituted_slabs\MAT_203_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_203,Er,0.6,0.4,Ru0.60Er0.40Ox,1,37,O,data\vacancies\MAT_203_vacancy_site1.cif,data\substituted_slabs\MAT_203_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_203,Er,0.6,0.4,Ru0.60Er0.40Ox,2,41,O,data\vacancies\MAT_203_vacancy_site2.cif,data\substituted_slabs\MAT_203_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
